fecha,localidad,casos,codigo
2020-05-29,San Cristóbal,421.0,4
2020-05-29,Usaquén,467.0,1
2020-05-29,Fontibón,468.0,9
2020-05-29,Ciudad Bolívar,595.0,19
2020-05-29,Engativá,707.0,10
2020-05-29,Bosa,891.0,7
2020-05-29,Suba,947.0,11
2020-05-29,Kennedy,2535.0,8
2020-05-30,La Candelaria,59.0,17
2020-05-30,Fuera de Bogotá,73.0,99
2020-05-30,Santa Fe,150.0,3
2020-05-30,Barrios Unidos,159.0,12
2020-05-30,Antonio Nariño,187.0,15
2020-05-30,Chapinero,202.0,2
2020-05-30,Tunjuelito,205.0,6
2020-05-30,Teusaquillo,214.0,13
2020-05-30,Los Mártires,307.0,14
2020-05-30,Usme,353.0,5
2020-05-30,Puente Aranda,374.0,16
2020-05-30,Rafael Uribe Uribe,429.0,18
2020-05-30,San Cristóbal,438.0,4
2020-05-30,Fontibón,476.0,9
2020-05-30,Usaquén,482.0,1
2020-05-30,Ciudad Bolívar,626.0,19
2020-05-30,Engativá,727.0,10
2020-05-30,Bosa,934.0,7
2020-05-30,Suba,967.0,11
2020-05-30,Kennedy,2619.0,8
2020-05-31,La Candelaria,68.0,17
2020-05-31,Fuera de Bogotá,79.0,99
2020-05-31,Barrios Unidos,161.0,12
2020-05-31,Santa Fe,162.0,3
2020-05-31,Antonio Nariño,193.0,15
2020-05-31,Tunjuelito,215.0,6
2020-05-31,Teusaquillo,222.0,13
2020-05-31,Chapinero,236.0,2
2020-05-31,Los Mártires,329.0,14
2020-05-31,Usme,360.0,5
2020-05-31,Puente Aranda,382.0,16
2020-05-31,Rafael Uribe Uribe,445.0,18
2020-05-31,San Cristóbal,461.0,4
2020-05-31,Usaquén,489.0,1
2020-05-31,Fontibón,504.0,9
2020-05-31,Ciudad Bolívar,650.0,19
2020-05-31,Engativá,758.0,10
2020-05-31,Bosa,977.0,7
